dataId,AdministradorFundo,AtivoDisponivel,Carencia,CarteiraCNPJ,CNPJAdministrador,DataDeVencimento,DescontoIR,DescricaoCarencia,DescricaoClasse,DescricaoCotizacaoAplicacao,DescricaoCotizacaoResgate,DescricaoEmissor,DescricaoIndexador,DescricaoIndiceBenchmark,DescricaoLiquidacaoAplicacao,DescricaoLiquidacaoResgate,DescricaoProduto,DescricaoTaxaPerformance,DescricaoTributacaoProduto,DescricaoTributacao,DiasUteisParaResgate,DiasVencimento,FamiliaCarteira,FiltroValorMinimo,GestorFundo,ProdutoId,Inativo,LucroMesAnterior,NDiasCotizacaoAplicacao,NomeAdministrador,NomeCompleto,NomeEmissor,NomeIndexador,NomeInvestimento,NomeProduto,Nome,NrDiasUteisCotizacaoResgate,NrDiasUteisLiqFAplicacao,NrDiasUteisLiqFResgate,PatrimonioLiquidoAtual,PercentualIndexador,PrazoCarencia,PrazoDias,PrecoUnitario,QuantidadeAvaliacoes,QuantidadeConsumida,Rentabilidade12Meses,RentabilidadeAno,RentabilidadeFundoUltimos36Meses,RentabilidadeIndiceBenchmarkAno,RentabilidadeIndiceBenchmarkMes,RentabilidadeIndiceBenchmarkUlt12,RentabilidadeIndiceBenchmarkUlt36,RentabilidadeInicioFundo,RentabilidadeMes,RentabilidadeUltimos12Meses,ResgateDias,RiscoAtivo,SaldoMinimoPermanencia,SeFGCAtivo,SeIRAtivo,StatusCarteira,Status,TaxaAdministracaoFixa,TaxaAdministracaoMaxima,TaxaAdministracaoMinima,TaxaAdm,TaxaCliente,TaxaEmissao,TaxaNegociada360,TaxaPerformance,TaxaPreCliente,TaxaPreEmissao,Taxa,TipoCarteira,TipoCota,TipoIndexador,TipoRegimeCondomonioCVM,Tributacao,ValorMinimoAplicacaoAdicional,ValorMinimoAplicaInicial,ValorMinimoResgate,ValorMinimo,Vencimento
2595,,False,2021-10-18,,,2021-10-18,17.5,No venc.,PRIVADO,No dia,No dia,BANCO AGIBANK S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,619,,1000,,a0W3u00000AdMFGEA3,False,,,,,BANCO AGIBANK S.A.,PRÉ,CDB,CDB PRE,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.09,6.29,0,,,Pré fixado,,,,,,1000,2021-10-18
2596,,False,2022-10-13,,,2022-10-13,15,No venc.,PRIVADO,No dia,No dia,BANCO AGIBANK S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,979,,1000,,a0W3u00000AdMFLEA3,False,,,,,BANCO AGIBANK S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.8,7,0,,,Pré fixado,,,,,,1000,2022-10-13
2597,,False,2020-10-05,,,2020-10-05,20,No venc.,PRIVADO,No dia,No dia,BANCO PINE S.A.,IPCA,,No dia,No dia,CDB POS,,,15%,,241,,5000,,a0W3u00000AdMFQEA3,False,,,,,BANCO PINE S.A.,+ IPCA,CDB,CDB POS,,,,,,0,366,366,1000,0,0,,,,,,,,,,,No venc.,3,,True,True,,,,,,,100,100,0,,1.34,1.54,0,,,IPCA,,,,,,5000,2020-10-05
2598,,False,2020-10-23,,,2020-10-23,20,No venc.,PRIVADO,No dia,No dia,BANCO PINE S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,259,,5000,,a0W3u00000AdMFVEA3,False,,,,,BANCO PINE S.A.,PRÉ,CDB,CDB PRE,,,,,,0,361,361,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,5.03,5.23,0,,,Pré fixado,,,,,,5000,2020-10-23
2599,,False,2021-10-18,,,2021-10-18,17.5,No venc.,PRIVADO,No dia,No dia,BANCO PINE S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,619,,5000,,a0W3u00000AdMFaEAN,False,,,,,BANCO PINE S.A.,PRÉ,CDB,CDB PRE,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.4,6.6,0,,,Pré fixado,,,,,,5000,2021-10-18
2600,,False,2022-10-13,,,2022-10-13,15,No venc.,PRIVADO,No dia,No dia,BANCO PINE S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,979,,5000,,a0W3u00000AdMFfEAN,False,,,,,BANCO PINE S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,7.05,7.25,0,,,Pré fixado,,,,,,5000,2022-10-13
2601,,False,2024-10-01,,,2024-10-01,15,No venc.,PRIVADO,No dia,No dia,BANCO DAYCOVAL,PRE,,No dia,No dia,CDB PRE,,,15%,,1698,,20000,,a0W3u00000AdMFkEAN,False,,,,,BANCO DAYCOVAL,PRÉ,CDB,CDB PRE,,,,,,0,1800,1800,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.89,7.09,0,,,Pré fixado,,,,,,20000,2024-10-01
2602,,False,2025-09-26,,,2025-09-26,15,No venc.,PRIVADO,No dia,No dia,BANCO DAYCOVAL,PRE,,No dia,No dia,CDB PRE,,,15%,,2058,,20000,,a0W3u00000AdMFpEAN,False,,,,,BANCO DAYCOVAL,PRÉ,CDB,CDB PRE,,,,,,0,2160,2160,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,7.1,7.3,0,,,Pré fixado,,,,,,20000,2025-09-26
2603,,False,2021-12-09,,,2021-12-09,17.5,No venc.,PRIVADO,No dia,No dia,BANCO ABC BRASIL,PRE,,No dia,No dia,LCA PRE,,,15%,,671,,10000,,a0W3u00000AdMFuEAN,False,,,,,BANCO ABC BRASIL,PRÉ,LCA,LCA PRE,,,,,,0,720,720,1000,0,0,,,,,,,,,,,No venc.,0,,True,False,,,,,,,0,0,0,,5,5.2,0,,,Pré fixado,,,,,,10000,2021-12-09
2604,,False,2022-10-14,,,2022-10-14,15,No venc.,PRIVADO,No dia,No dia,BANCO ABC BRASIL,PRE,,No dia,No dia,LCA PRE,,,15%,,980,,10000,,a0W3u00000AdMFzEAN,False,,,,,BANCO ABC BRASIL,PRÉ,LCA,LCA PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,0,,True,False,,,,,,,0,0,0,,5.6,5.8,0,,,Pré fixado,,,,,,10000,2022-10-14
2605,,False,2020-10-23,,,2020-10-23,20,No venc.,PRIVADO,No dia,No dia,BANCO FATOR S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,259,,10000,,a0W3u00000AdMG4EAN,False,,,,,BANCO FATOR S.A.,PRÉ,CDB,CDB PRE,,,,,,0,361,361,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,4.9,5.1,0,,,Pré fixado,,,,,,10000,2020-10-23
2606,,False,2021-10-18,,,2021-10-18,17.5,No venc.,PRIVADO,No dia,No dia,BANCO FATOR S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,619,,10000,,a0W3u00000AdMG9EAN,False,,,,,BANCO FATOR S.A.,PRÉ,CDB,CDB PRE,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,5.7,5.9,0,,,Pré fixado,,,,,,10000,2021-10-18
2607,,False,2022-10-13,,,2022-10-13,15,No venc.,PRIVADO,No dia,No dia,BANCO FATOR S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,979,,10000,,a0W3u00000AdMGEEA3,False,,,,,BANCO FATOR S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.5,6.7,0,,,Pré fixado,,,,,,10000,2022-10-13
2608,,False,2021-10-28,,,2021-10-28,17.5,No venc.,PRIVADO,No dia,No dia,BANCO ORIGINAL S.A,IPCA,,No dia,No dia,CDB POS,,,15%,,629,,10000,,a0W3u00000AdMGJEA3,False,,,,,BANCO ORIGINAL S.A,+ IPCA,CDB,CDB POS,,,,,,0,731,731,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,2.19,2.39,0,,,IPCA,,,,,,10000,2021-10-28
2609,,False,2021-10-18,,,2021-10-18,17.5,No venc.,PRIVADO,No dia,No dia,BANCO ORIGINAL S.A,PRE,,No dia,No dia,CDB PRE,,,15%,,619,,10000,,a0W3u00000AdMGOEA3,False,,,,,BANCO ORIGINAL S.A,PRÉ,CDB,CDB PRE,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.17,6.37,0,,,Pré fixado,,,,,,10000,2021-10-18
2610,,False,2020-04-27,,,2020-04-27,22.5,No venc.,PRIVADO,No dia,No dia,BANCO ORIGINAL S.A,PRE,,No dia,No dia,LCI PRE,,,15%,,80,,10000,,a0W3u00000AdMGTEA3,False,,,,,BANCO ORIGINAL S.A,PRÉ,LCI,LCI PRE,,,,,,0,180,180,1000,0,0,,,,,,,,,,,No venc.,0,,True,False,,,,,,,0,0,0,,4.52,4.72,0,,,Pré fixado,,,,,,10000,2020-04-27
2611,,False,2020-11-23,,,2020-11-23,20,No venc.,PRIVADO,No dia,No dia,BANCO ORIGINAL S.A,PRE,,No dia,No dia,LCI PRE,,,15%,,290,,10000,,a0W3u00000AdMGYEA3,False,,,,,BANCO ORIGINAL S.A,PRÉ,LCI,LCI PRE,,,,,,0,360,360,1000,0,0,,,,,,,,,,,No venc.,0,,True,False,,,,,,,0,0,0,,4.57,4.77,0,,,Pré fixado,,,,,,10000,2020-11-23
2612,,False,2020-10-23,,,2020-10-23,20,No venc.,PRIVADO,No dia,No dia,BANCO PAN S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,259,,5000,,a0W3u00000AdMGdEAN,False,,,,,BANCO PAN S.A.,PRÉ,CDB,CDB PRE,,,,,,0,361,361,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,5.05,5.25,0,,,Pré fixado,,,,,,5000,2020-10-23
2613,,False,2021-10-18,,,2021-10-18,17.5,No venc.,PRIVADO,No dia,No dia,BANCO PAN S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,619,,5000,,a0W3u00000AdMGiEAN,False,,,,,BANCO PAN S.A.,PRÉ,CDB,CDB PRE,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.04,6.24,0,,,Pré fixado,,,,,,5000,2021-10-18
2614,,False,2022-10-13,,,2022-10-13,15,No venc.,PRIVADO,No dia,No dia,BANCO PAN S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,979,,5000,,a0W3u00000AdMGnEAN,False,,,,,BANCO PAN S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.87,7.07,0,,,Pré fixado,,,,,,5000,2022-10-13
2615,,False,2023-10-09,,,2023-10-09,15,No venc.,PRIVADO,No dia,No dia,BANCO PAN S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,1340,,5000,,a0W3u00000AdMGsEAN,False,,,,,BANCO PAN S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1440,1440,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,7.4,7.6,0,,,Pré fixado,,,,,,5000,2023-10-09
2616,,False,2022-10-28,,,2022-10-28,15,No venc.,PRIVADO,No dia,No dia,BANCO PAN S.A.,IPCA,,No dia,No dia,CDB POS,,,15%,,994,,5000,,a0W3u00000AdMGxEAN,False,,,,,BANCO PAN S.A.,+ IPCA,CDB,CDB POS,,,,,,0,1096,1096,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,2.84,3.04,0,,,IPCA,,,,,,5000,2022-10-28
2617,,False,2023-10-30,,,2023-10-30,15,No venc.,PRIVADO,No dia,No dia,BANCO PAN S.A.,IPCA,,No dia,No dia,CDB POS,,,15%,,1361,,5000,,a0W3u00000AdMH2EAN,False,,,,,BANCO PAN S.A.,+ IPCA,CDB,CDB POS,,,,,,0,1461,1461,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,3.31,3.51,0,,,IPCA,,,,,,5000,2023-10-30
2618,,False,2020-10-26,,,2020-10-26,20,No venc.,PRIVADO,No dia,No dia,BANCO BTG PACTUAL S.A.,PRE,,No dia,No dia,LCI PRE,,,15%,,262,,1000,,a0W3u00000AdMH7EAN,False,,,,,BANCO BTG PACTUAL S.A.,PRÉ,LCI,LCI PRE,,,,,,0,360,360,1000,0,0,,,,,,,,,,,No venc.,0,,True,False,,,,,,,0,0,0,,4.42,4.62,0,,,Pré fixado,,,,,,1000,2020-10-26
2619,,False,2021-10-19,,,2021-10-19,17.5,No venc.,PRIVADO,No dia,No dia,BANCO BTG PACTUAL S.A.,PRE,,No dia,No dia,LCI PRE,,,15%,,620,,1000,,a0W3u00000AdMHCEA3,False,,,,,BANCO BTG PACTUAL S.A.,PRÉ,LCI,LCI PRE,,,,,,0,720,720,1000,0,0,,,,,,,,,,,No venc.,0,,True,False,,,,,,,0,0,0,,5.13,5.33,0,,,Pré fixado,,,,,,1000,2021-10-19
2620,,False,2020-04-29,,,2020-04-29,22.5,No venc.,PRIVADO,No dia,No dia,CARUANA S.A.,PRE,,No dia,No dia,LC PRE,,,15%,,82,,1000,,a0W3u00000AdMIFEA3,False,,,,,CARUANA S.A.,PRÉ,LC,LC PRE,,,,,,0,181,181,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,5.05,5.25,0,,,Pré fixado,,,,,,1000,2020-04-29
2621,,False,2020-10-30,,,2020-10-30,20,No venc.,PRIVADO,No dia,No dia,CARUANA S.A.,PRE,,No dia,No dia,LC PRE,,,15%,,266,,1000,,a0W3u00000AdMIKEA3,False,,,,,CARUANA S.A.,PRÉ,LC,LC PRE,,,,,,0,365,365,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,5.3,5.5,0,,,Pré fixado,,,,,,1000,2020-10-30
2622,,False,2021-09-20,,,2021-09-20,17.5,No venc.,PRIVADO,No dia,No dia,CARUANA S.A.,PRE,,No dia,No dia,LC PRE,,,15%,,591,,1000,,a0W3u00000AdMIPEA3,False,,,,,CARUANA S.A.,PRÉ,LC,LC PRE,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,3,,True,True,,,,,,,0,0,0,,5.6,5.8,0,,,Pré fixado,,,,,,1000,2021-09-20
2623,,False,2022-09-09,,,2022-09-09,15,No venc.,PRIVADO,No dia,No dia,CARUANA S.A.,PRE,,No dia,No dia,LC PRE,,,15%,,945,,1000,,a0W3u00000AdMIUEA3,False,,,,,CARUANA S.A.,PRÉ,LC,LC PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,3,,True,True,,,,,,,0,0,0,,6.6,6.8,0,,,Pré fixado,,,,,,1000,2022-09-09
2624,,False,2020-05-25,,,2020-05-25,22.5,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,DI,,No dia,No dia,CDB POS 1,,,15%,,108,,5000,,a0W3u00000AdMIZEA3,False,,,,,BANCO BMG S.A.,CDI,CDB,CDB POS 1,,,,,,0,181,181,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,104,106,0,,0,0,0,,,CDI,,,,,,5000,2020-05-25
2625,,False,2021-10-06,,,2021-10-06,17.5,No venc.,PRIVADO,No dia,No dia,AVISTA S.A.,DI,,No dia,No dia,LC POS,,,15%,,607,,5000,,a0W3u00000AdMIeEAN,False,,,,,AVISTA S.A.,CDI,LC,LC POS,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,5,,True,True,,,,,,,118,120,0,,0,0,0,,,CDI,,,,,,5000,2021-10-06
2626,,False,2020-11-20,,,2020-11-20,20,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,DI,,No dia,No dia,CDB POS 1,,,15%,,287,,5000,,a0W3u00000AdMIjEAN,False,,,,,BANCO BMG S.A.,CDI,CDB,CDB POS 1,,,,,,0,361,361,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,108,110,0,,0,0,0,,,CDI,,,,,,5000,2020-11-20
2627,,False,2022-09-28,,,2022-09-28,15,No venc.,PRIVADO,No dia,No dia,AVISTA S.A.,DI,,No dia,No dia,LC POS,,,15%,,964,,5000,,a0W3u00000AdMIoEAN,False,,,,,AVISTA S.A.,CDI,LC,LC POS,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,5,,True,True,,,,,,,125,127,0,,0,0,0,,,CDI,,,,,,5000,2022-09-28
2628,,False,2023-09-25,,,2023-09-25,15,No venc.,PRIVADO,No dia,No dia,AVISTA S.A.,DI,,No dia,No dia,LC POS,,,15%,,1326,,5000,,a0W3u00000AdMItEAN,False,,,,,AVISTA S.A.,CDI,LC,LC POS,,,,,,0,1440,1440,1000,0,0,,,,,,,,,,,No venc.,5,,True,True,,,,,,,126,128,0,,0,0,0,,,CDI,,,,,,5000,2023-09-25
2629,,False,2024-09-17,,,2024-09-17,15,No venc.,PRIVADO,No dia,No dia,AVISTA S.A.,DI,,No dia,No dia,LC POS,,,15%,,1684,,5000,,a0W3u00000AdMJ3EAN,False,,,,,AVISTA S.A.,CDI,LC,LC POS,,,,,,0,1800,1800,1000,0,0,,,,,,,,,,,No venc.,5,,True,True,,,,,,,127,129,0,,0,0,0,,,CDI,,,,,,5000,2024-09-17
2630,,False,2020-04-27,,,2020-04-27,22.5,No venc.,PRIVADO,No dia,No dia,OMNI BANCO S.A,PRE,,No dia,No dia,CDB PRE,,,15%,,80,,10000,,a0W3u00000AdMPqEAN,False,,,,,OMNI BANCO S.A,PRÉ,CDB,CDB PRE,,,,,,0,181,181,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,4.77,4.97,0,,,Pré fixado,,,,,,10000,2020-04-27
2631,,False,2020-11-27,,,2020-11-27,20,No venc.,PRIVADO,No dia,No dia,OMNI BANCO S.A,PRE,,No dia,No dia,CDB PRE,,,15%,,294,,10000,,a0W3u00000AdMPrEAN,False,,,,,OMNI BANCO S.A,PRÉ,CDB,CDB PRE,,,,,,0,361,361,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,4.96,5.16,0,,,Pré fixado,,,,,,10000,2020-11-27
2632,,False,2021-10-18,,,2021-10-18,17.5,No venc.,PRIVADO,No dia,No dia,OMNI BANCO S.A,PRE,,No dia,No dia,CDB PRE,,,15%,,619,,10000,,a0W3u00000AdMPvEAN,False,,,,,OMNI BANCO S.A,PRÉ,CDB,CDB PRE,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,5.66,5.86,0,,,Pré fixado,,,,,,10000,2021-10-18
2633,,False,2020-01-06,,,2020-01-06,22.5,No venc.,PRIVADO,No dia,No dia,BANCO MODAL S.A,DI,,No dia,No dia,LCI POS,,,15%,,-1,,10000,,a0W3u00000AdMQ0EAN,False,,,,,BANCO MODAL S.A,CDI,LCI,LCI POS,,,,,,0,99,99,1000,0,0,,,,,,,,,,,No venc.,2,,True,False,,,,,,,91,93,0,,0,0,0,,,CDI,,,,,,10000,2020-01-06
2634,,False,2020-09-21,,,2020-09-21,20,No venc.,PRIVADO,No dia,No dia,BANCO AGIBANK S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,227,,1000,,a0W3u00000AdMQAEA3,False,,,,,BANCO AGIBANK S.A.,PRÉ,CDB,CDB PRE,,,,,,0,361,361,1000,0,0,,,,,,,,,,,No venc.,3,,True,True,,,,,,,0,0,0,,5.12,5.32,0,,,Pré fixado,,,,,,1000,2020-09-21
2635,,False,2021-10-18,,,2021-10-18,17.5,No venc.,PRIVADO,No dia,No dia,BANCO AGIBANK S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,619,,1000,,a0W3u00000AdMQFEA3,False,,,,,BANCO AGIBANK S.A.,PRÉ,CDB,CDB PRE,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,5.97,6.17,0,,,Pré fixado,,,,,,1000,2021-10-18
2636,,False,2022-10-13,,,2022-10-13,15,No venc.,PRIVADO,No dia,No dia,BANCO AGIBANK S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,979,,1000,,a0W3u00000AdMQKEA3,False,,,,,BANCO AGIBANK S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.73,6.93,0,,,Pré fixado,,,,,,1000,2022-10-13
2637,,False,2021-12-08,,,2021-12-08,17.5,No venc.,PRIVADO,No dia,No dia,BANCO ABC BRASIL,PRE,,No dia,No dia,LCA PRE,,,15%,,670,,10000,,a0W3u00000AdMQPEA3,False,,,,,BANCO ABC BRASIL,PRÉ,LCA,LCA PRE,,,,,,0,720,720,1000,0,0,,,,,,,,,,,No venc.,0,,True,False,,,,,,,0,0,0,,4.9,5.1,0,,,Pré fixado,,,,,,10000,2021-12-08
2638,,False,2022-09-12,,,2022-09-12,15,No venc.,PRIVADO,No dia,No dia,BANCO ABC BRASIL,PRE,,No dia,No dia,LCA PRE,,,15%,,948,,10000,,a0W3u00000AdMQUEA3,False,,,,,BANCO ABC BRASIL,PRÉ,LCA,LCA PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,3,,True,False,,,,,,,0,0,0,,5.5,5.7,0,,,Pré fixado,,,,,,10000,2022-09-12
2639,,False,2022-11-18,,,2022-11-18,15,No venc.,PRIVADO,No dia,No dia,BANCO PINE S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,1015,,5000,,a0W3u00000AdMQeEAN,False,,,,,BANCO PINE S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.92,7.12,0,,,Pré fixado,,,,,,5000,2022-11-18
2640,,False,2020-10-26,,,2020-10-26,20,No venc.,PRIVADO,No dia,No dia,BANCO BTG PACTUAL S.A.,PRE,,No dia,No dia,LCI PRE,,,15%,,262,,1000,,a0W3u00000AdMQjEAN,False,,,,,BANCO BTG PACTUAL S.A.,PRÉ,LCI,LCI PRE,,,,,,0,360,360,1000,0,0,,,,,,,,,,,No venc.,0,,True,False,,,,,,,0,0,0,,4.35,4.55,0,,,Pré fixado,,,,,,1000,2020-10-26
2641,,False,2021-10-19,,,2021-10-19,17.5,No venc.,PRIVADO,No dia,No dia,BANCO BTG PACTUAL S.A.,PRE,,No dia,No dia,LCI PRE,,,15%,,620,,1000,,a0W3u00000AdMQoEAN,False,,,,,BANCO BTG PACTUAL S.A.,PRÉ,LCI,LCI PRE,,,,,,0,720,720,1000,0,0,,,,,,,,,,,No venc.,0,,True,False,,,,,,,0,0,0,,5.03,5.23,0,,,Pré fixado,,,,,,1000,2021-10-19
2642,,False,2020-10-23,,,2020-10-23,20,No venc.,PRIVADO,No dia,No dia,BANCO PAN S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,259,,5000,,a0W3u00000AdMQyEAN,False,,,,,BANCO PAN S.A.,PRÉ,CDB,CDB PRE,,,,,,0,361,361,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,4.99,5.19,0,,,Pré fixado,,,,,,5000,2020-10-23
2643,,False,2021-10-18,,,2021-10-18,17.5,No venc.,PRIVADO,No dia,No dia,BANCO PAN S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,619,,5000,,a0W3u00000AdMR3EAN,False,,,,,BANCO PAN S.A.,PRÉ,CDB,CDB PRE,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,5.94,6.14,0,,,Pré fixado,,,,,,5000,2021-10-18
2644,,False,2022-10-13,,,2022-10-13,15,No venc.,PRIVADO,No dia,No dia,BANCO PAN S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,979,,5000,,a0W3u00000AdMR8EAN,False,,,,,BANCO PAN S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.72,6.92,0,,,Pré fixado,,,,,,5000,2022-10-13
2645,,False,2023-10-09,,,2023-10-09,15,No venc.,PRIVADO,No dia,No dia,BANCO PAN S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,1340,,5000,,a0W3u00000AdMRDEA3,False,,,,,BANCO PAN S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1440,1440,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,7.25,7.45,0,,,Pré fixado,,,,,,5000,2023-10-09
2646,,False,2022-10-28,,,2022-10-28,15,No venc.,PRIVADO,No dia,No dia,BANCO PAN S.A.,IPCA,,No dia,No dia,CDB POS,,,15%,,994,,5000,,a0W3u00000AdMRNEA3,False,,,,,BANCO PAN S.A.,+ IPCA,CDB,CDB POS,,,,,,0,1096,1096,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,2.72,2.92,0,,,IPCA,,,,,,5000,2022-10-28
2647,,False,2023-10-30,,,2023-10-30,15,No venc.,PRIVADO,No dia,No dia,BANCO PAN S.A.,IPCA,,No dia,No dia,CDB POS,,,15%,,1361,,5000,,a0W3u00000AdMRSEA3,False,,,,,BANCO PAN S.A.,+ IPCA,CDB,CDB POS,,,,,,0,1461,1461,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,3.18,3.38,0,,,IPCA,,,,,,5000,2023-10-30
2648,,False,2021-09-27,,,2021-09-27,17.5,No venc.,PRIVADO,No dia,No dia,BANCO ORIGINAL S.A,PRE,,No dia,No dia,CDB POS,,,15%,,598,,10000,,a0W3u00000AdMRXEA3,False,,,,,BANCO ORIGINAL S.A,PRÉ,CDB,CDB POS,,,,,,0,731,731,1000,0,0,,,,,,,,,,,No venc.,3,,True,True,,,,,,,100,100,0,,2.1,2.3,0,,,Pré fixado,,,,,,10000,2021-09-27
2649,,False,2021-10-18,,,2021-10-18,17.5,No venc.,PRIVADO,No dia,No dia,BANCO PAN S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,619,,10000,,a0W3u00000AdMRcEAN,False,,,,,BANCO PAN S.A.,PRÉ,CDB,CDB PRE,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.16,6.26,0,,,Pré fixado,,,,,,10000,2021-10-18
2650,,False,2020-04-27,,,2020-04-27,22.5,No venc.,PRIVADO,No dia,No dia,BANCO ORIGINAL S.A,PRE,,No dia,No dia,LCI PRE,,,15%,,80,,10000,,a0W3u00000AdMRmEAN,False,,,,,BANCO ORIGINAL S.A,PRÉ,LCI,LCI PRE,,,,,,0,180,180,1000,0,0,,,,,,,,,,,No venc.,0,,True,False,,,,,,,0,0,0,,4.6,4.8,0,,,Pré fixado,,,,,,10000,2020-04-27
2651,,False,2020-10-26,,,2020-10-26,20,No venc.,PRIVADO,No dia,No dia,BANCO ORIGINAL S.A,PRE,,No dia,No dia,LCI PRE,,,15%,,262,,10000,,a0W3u00000AdMRrEAN,False,,,,,BANCO ORIGINAL S.A,PRÉ,LCI,LCI PRE,,,,,,0,360,360,1000,0,0,,,,,,,,,,,No venc.,0,,True,False,,,,,,,0,0,0,,4.51,4.71,0,,,Pré fixado,,,,,,10000,2020-10-26
